municipality_city,province,region,latitude,longitude
Pavia,Iloilo,Region VI (Western Visayas),10.769582218986423,122.53447551017257
Pototan,Iloilo,Region VI (Western Visayas),10.92956289566946,122.63187428389223
San Dionisio,Iloilo,Region VI (Western Visayas),11.327246897959707,123.07638448813108
San Enrique,Iloilo,Region VI (Western Visayas),11.105237249933642,122.71683533099
San Joaquin,Iloilo,Region VI (Western Visayas),10.59575771190322,122.0775815275818
San Miguel,Iloilo,Region VI (Western Visayas),10.784836529193026,122.4704136499667
San Rafael,Iloilo,Region VI (Western Visayas),11.15265009222477,122.82679602184407
Santa Barbara,Iloilo,Region VI (Western Visayas),10.822579354394973,122.53995758689241
Sara,Iloilo,Region VI (Western Visayas),11.302378996760968,122.9973651257472
Tigbauan,Iloilo,Region VI (Western Visayas),10.715051270451166,122.37731040734701
Tubungan,Iloilo,Region VI (Western Visayas),10.800741253680634,122.28627087507755
Zarraga,Iloilo,Region VI (Western Visayas),10.827339598361279,122.62828332439736
Bacolod City (Capital),Negros Occidental,Region VI (Western Visayas),10.647059063731932,122.99296931644633
Bago City,Negros Occidental,Region VI (Western Visayas),10.500295648903595,122.98687819751696
Binalbagan,Negros Occidental,Region VI (Western Visayas),10.133197851444255,122.99338870617188
Cadiz City,Negros Occidental,Region VI (Western Visayas),10.851643524789253,123.25482380659282
Calatrava,Negros Occidental,Region VI (Western Visayas),10.639188033612962,123.40496080938686
Candoni,Negros Occidental,Region VI (Western Visayas),9.765003487056442,122.62684058833308
Cauayan,Negros Occidental,Region VI (Western Visayas),9.908466128649346,122.5579891279074
Enrique B. Magalona (Saravia),Negros Occidental,Region VI (Western Visayas),10.84296239645944,123.05176198989832
City of Escalante,Negros Occidental,Region VI (Western Visayas),10.80219800882585,123.47701819038731
City of Himamaylan,Negros Occidental,Region VI (Western Visayas),10.059980608252067,122.9255420885145
Hinigaran,Negros Occidental,Region VI (Western Visayas),10.26931764028518,122.90860774790005
Hinoba-an (Asia),Negros Occidental,Region VI (Western Visayas),9.584848107417848,122.57468480646361
Ilog,Negros Occidental,Region VI (Western Visayas),9.829567319537643,122.72498002535885
Isabela,Negros Occidental,Region VI (Western Visayas),10.206329137316162,123.03746594908384
City of Kabankalan,Negros Occidental,Region VI (Western Visayas),9.856440928455916,122.8260389279809
La Carlota City,Negros Occidental,Region VI (Western Visayas),10.414491262190907,122.98772384952751
La Castellana,Negros Occidental,Region VI (Western Visayas),10.343383474019747,123.0761651736771
Manapla,Negros Occidental,Region VI (Western Visayas),10.913903689895859,123.14159736908793
Moises Padilla (Magallon),Negros Occidental,Region VI (Western Visayas),10.271466297775127,123.1119270684751
Murcia,Negros Occidental,Region VI (Western Visayas),10.578747837761119,123.10088308519724
Pontevedra,Negros Occidental,Region VI (Western Visayas),10.355601223794812,122.92878712462621
Pulupandan,Negros Occidental,Region VI (Western Visayas),10.519663456839952,122.81893424125634
Sagay City,Negros Occidental,Region VI (Western Visayas),10.85074274133455,123.39567281326347
San Carlos City,Negros Occidental,Region VI (Western Visayas),10.489153227886089,123.30737429543792
San Enrique,Negros Occidental,Region VI (Western Visayas),10.41768110410151,122.87062093702616
Silay City,Negros Occidental,Region VI (Western Visayas),10.76663550071791,123.07964741169292
City of Sipalay,Negros Occidental,Region VI (Western Visayas),9.749444017371196,122.4770131925277
City of Talisay,Negros Occidental,Region VI (Western Visayas),10.701286079948812,123.08352851693724
Toboso,Negros Occidental,Region VI (Western Visayas),10.72622013620419,123.4469228832741
Valladolid,Negros Occidental,Region VI (Western Visayas),10.46177538726442,122.85289751406977
City of Victorias,Negros Occidental,Region VI (Western Visayas),10.850404649118817,123.11160548710893
Salvador Benedicto,Negros Occidental,Region VI (Western Visayas),10.589262580460991,123.25689502688213
Buenavista,Guimaras,Region VI (Western Visayas),10.689477357002612,122.6632184542057
Jordan (Capital),Guimaras,Region VI (Western Visayas),10.606627774349793,122.57358698827673
Nueva Valencia,Guimaras,Region VI (Western Visayas),10.468007133110206,122.5466692628607
San Lorenzo,Guimaras,Region VI (Western Visayas),10.594054142724891,122.67237421869005
Sibunag,Guimaras,Region VI (Western Visayas),10.514065285884806,122.61898679112949
Alburquerque,Bohol,Region VII (Central Visayas),9.636891664723471,123.9655814798357
Alicia,Bohol,Region VII (Central Visayas),9.89168820306292,124.42678072054157
Anda,Bohol,Region VII (Central Visayas),9.768011299508776,124.5533735897361
Antequera,Bohol,Region VII (Central Visayas),9.789971953088742,123.91251557864048
Baclayon,Bohol,Region VII (Central Visayas),9.636298042882352,123.91701463433168
Balilihan,Bohol,Region VII (Central Visayas),9.766444391022427,123.99565722781328
Batuan,Bohol,Region VII (Central Visayas),9.803625806492734,124.1256784967577
Bilar,Bohol,Region VII (Central Visayas),9.706179661347468,124.11612608499227
Buenavista,Bohol,Region VII (Central Visayas),10.046415294789501,124.16336011104005
Calape,Bohol,Region VII (Central Visayas),9.88302566480479,123.88688872924352
Candijay,Bohol,Region VII (Central Visayas),9.828496800619995,124.4814909689091
Carmen,Bohol,Region VII (Central Visayas),9.835926629911834,124.19849917736572
Catigbian,Bohol,Region VII (Central Visayas),9.849148586497682,124.03166169184962
Clarin,Bohol,Region VII (Central Visayas),9.944564361316806,124.03988529617777
Corella,Bohol,Region VII (Central Visayas),9.688590337476787,123.93205538887526
Cortes,Bohol,Region VII (Central Visayas),9.719170779125726,123.90373095617821
Dagohoy,Bohol,Region VII (Central Visayas),9.906535689013237,124.27347674493731
Danao,Bohol,Region VII (Central Visayas),9.962416879630341,124.20439335647879
Dauis,Bohol,Region VII (Central Visayas),9.609734311486038,123.8307825222844
Dimiao,Bohol,Region VII (Central Visayas),9.649595271529467,124.15920131069217
Duero,Bohol,Region VII (Central Visayas),9.739111430625725,124.38477280992537
Garcia Hernandez,Bohol,Region VII (Central Visayas),9.66327156026562,124.28153930001176
Guindulman,Bohol,Region VII (Central Visayas),9.775299234865702,124.44933850546074
Inabanga,Bohol,Region VII (Central Visayas),10.00062486344854,124.09750841426593
Jagna,Bohol,Region VII (Central Visayas),9.69317238179179,124.3428879258301
Getafe,Bohol,Region VII (Central Visayas),10.127017977865329,124.18392825708678
Lila,Bohol,Region VII (Central Visayas),9.608274407678094,124.10610633077594
Loay,Bohol,Region VII (Central Visayas),9.610665651871669,124.01615532375429
Loboc,Bohol,Region VII (Central Visayas),9.64433368485587,124.04052783163444
Loon,Bohol,Region VII (Central Visayas),9.819069565913503,123.82501293277387
Mabini,Bohol,Region VII (Central Visayas),9.90540797627821,124.51903666743776
Maribojoc,Bohol,Region VII (Central Visayas),9.75297016784268,123.85382724706487
Panglao,Bohol,Region VII (Central Visayas),9.579323516794995,123.77478324801827
Pilar,Bohol,Region VII (Central Visayas),9.846092947042681,124.34960260438177
President Carlos P. Garcia (Pitogo),Bohol,Region VII (Central Visayas),10.104047411083785,124.56470873911549
Sagbayan (Borja),Bohol,Region VII (Central Visayas),9.911024422725099,124.09801229210157
San Isidro,Bohol,Region VII (Central Visayas),9.855014596217345,123.94976773892004
San Miguel,Bohol,Region VII (Central Visayas),9.979136207992108,124.33340231122152
Sevilla,Bohol,Region VII (Central Visayas),9.720531672970388,124.04963759259067
Sierra Bullones,Bohol,Region VII (Central Visayas),9.779969638611984,124.28388414383
Sikatuna,Bohol,Region VII (Central Visayas),9.691262615710112,123.99476956240031
Tagbilaran City (Capital),Bohol,Region VII (Central Visayas),9.665692126588818,123.87113073747925
Talibon,Bohol,Region VII (Central Visayas),10.11746860495453,124.27855349491767
Trinidad,Bohol,Region VII (Central Visayas),10.044976589855004,124.32453556503862
Tubigon,Bohol,Region VII (Central Visayas),9.925784569571723,123.97456166890527
Ubay,Bohol,Region VII (Central Visayas),9.99817297415585,124.45891427911978
Valencia,Bohol,Region VII (Central Visayas),9.664407533886802,124.21846335078817
Bien Unido,Bohol,Region VII (Central Visayas),10.1291175442259,124.37414138982915
Alcantara,Cebu,Region VII (Central Visayas),9.965353918748011,123.44141561533888
Alcoy,Cebu,Region VII (Central Visayas),9.71072161885855,123.46774342033916
Alegria,Cebu,Region VII (Central Visayas),9.743801416752556,123.38186159507099
Aloguinsan,Cebu,Region VII (Central Visayas),10.193960391003513,123.57595872294738
Argao,Cebu,Region VII (Central Visayas),9.917930927647658,123.54803732423332
Asturias,Cebu,Region VII (Central Visayas),10.579568017795479,123.79029897707609
Badian,Cebu,Region VII (Central Visayas),9.8497521496611,123.41845865370904
Balamban,Cebu,Region VII (Central Visayas),10.483419744007959,123.77651964575513
Bantayan,Cebu,Region VII (Central Visayas),11.188147052249414,123.7281606728832
Barili,Cebu,Region VII (Central Visayas),10.112996445080782,123.5353965339559
City of Bogo,Cebu,Region VII (Central Visayas),11.018728565899043,123.99218266756837
Boljoon,Cebu,Region VII (Central Visayas),9.641035619294275,123.44514324687802
Borbon,Cebu,Region VII (Central Visayas),10.84875501458359,123.99352588739508
City of Carcar,Cebu,Region VII (Central Visayas),10.11930658612083,123.63050136034312
Carmen,Cebu,Region VII (Central Visayas),10.59908237799359,123.96999461095471
Catmon,Cebu,Region VII (Central Visayas),10.670427916504124,123.97115167691801
Cebu City (Capital),Cebu,Region VII (Central Visayas),10.379231691534368,123.85999621630816
Compostela,Cebu,Region VII (Central Visayas),10.472415956295633,123.96982304039476
Consolacion,Cebu,Region VII (Central Visayas),10.396431231464154,123.95028666271914
Cordova,Cebu,Region VII (Central Visayas),10.258933537772819,123.94989338394306
Daanbantayan,Cebu,Region VII (Central Visayas),11.226563403352113,124.02279050729784
Dalaguete,Cebu,Region VII (Central Visayas),9.799734604795093,123.48851981028817
Danao City,Cebu,Region VII (Central Visayas),10.540061193573779,123.94034893825287
Dumanjug,Cebu,Region VII (Central Visayas),10.040708652782929,123.4743382542186
Ginatilan,Cebu,Region VII (Central Visayas),9.579194381031845,123.3459558688639
Lapu-Lapu City (Opon),Cebu,Region VII (Central Visayas),10.286819843338542,123.99241550943448
Liloan,Cebu,Region VII (Central Visayas),10.419646350696732,123.97366594706266
Madridejos,Cebu,Region VII (Central Visayas),11.266104031183506,123.73218815046195
Malabuyoc,Cebu,Region VII (Central Visayas),9.65607991687279,123.36487386344469
Mandaue City,Cebu,Region VII (Central Visayas),10.345390075356232,123.9408655473468
Medellin,Cebu,Region VII (Central Visayas),11.142678066936513,123.97714151322977
Minglanilla,Cebu,Region VII (Central Visayas),10.277248713616215,123.78058690691321
Moalboal,Cebu,Region VII (Central Visayas),9.938356810159428,123.42809808983132
City of Naga,Cebu,Region VII (Central Visayas),10.243200053269337,123.72252014278979
Oslob,Cebu,Region VII (Central Visayas),9.539472011255857,123.4005038716728
Pilar,Cebu,Region VII (Central Visayas),10.770270531103758,124.53041358580903
Pinamungajan,Cebu,Region VII (Central Visayas),10.265992365262601,123.61917009025548
Poro,Cebu,Region VII (Central Visayas),10.671648728610593,124.4308698315624
Ronda,Cebu,Region VII (Central Visayas),9.99379840494427,123.45186582501884
Samboan,Cebu,Region VII (Central Visayas),9.507555602385441,123.32610576425124
San Fernando,Cebu,Region VII (Central Visayas),10.18521227361545,123.6758305698643
San Francisco,Cebu,Region VII (Central Visayas),10.64694051511568,124.33300213555684
San Remigio,Cebu,Region VII (Central Visayas),10.979495512395472,123.93444964895953
Santa Fe,Cebu,Region VII (Central Visayas),11.218253546998087,123.8220959550553
Santander,Cebu,Region VII (Central Visayas),9.44255756420711,123.32915433298749
Sibonga,Cebu,Region VII (Central Visayas),10.024883529719856,123.57943621621908
Sogod,Cebu,Region VII (Central Visayas),10.761160788817213,123.96369176033673
Tabogon,Cebu,Region VII (Central Visayas),10.930767845859538,124.00128119678361
Tabuelan,Cebu,Region VII (Central Visayas),10.839003343799973,123.90485770994222
City of Talisay,Cebu,Region VII (Central Visayas),10.283525975175136,123.82120591674037
Toledo City,Cebu,Region VII (Central Visayas),10.358792206601594,123.6961359782941
Tuburan,Cebu,Region VII (Central Visayas),10.692211477953919,123.85828708071108
Tudela,Cebu,Region VII (Central Visayas),10.661553492412366,124.48218554618114
Amlan (Ayuquitan),Negros Oriental,Region VII (Central Visayas),9.429018986892276,123.1750138806211
Ayungon,Negros Oriental,Region VII (Central Visayas),9.850077566771047,123.03945960815064
Bacong,Negros Oriental,Region VII (Central Visayas),9.248700332737466,123.26081251766112
Bais City,Negros Oriental,Region VII (Central Visayas),9.591452005420553,123.02612988049533
Basay,Negros Oriental,Region VII (Central Visayas),9.45565555796373,122.66596004972457
City of Bayawan (Tulong),Negros Oriental,Region VII (Central Visayas),9.508918275572496,122.81094096209311
Bindoy (Payabon),Negros Oriental,Region VII (Central Visayas),9.760936179349827,123.07511766316063
Canlaon City,Negros Oriental,Region VII (Central Visayas),10.376585336489187,123.20783272891235
Dauin,Negros Oriental,Region VII (Central Visayas),9.204206195701179,123.22432109997453
Dumaguete City (Capital),Negros Oriental,Region VII (Central Visayas),9.303105487901195,123.2840486092927
City of Guihulngan,Negros Oriental,Region VII (Central Visayas),10.19364252457218,123.22272157441732
Jimalalud,Negros Oriental,Region VII (Central Visayas),10.011020640898249,123.12176151790506
La Libertad,Negros Oriental,Region VII (Central Visayas),10.073987491281772,123.1550170187272
Mabinay,Negros Oriental,Region VII (Central Visayas),9.699120730484024,122.9259607882378
Manjuyod,Negros Oriental,Region VII (Central Visayas),9.701883034916444,123.06150759379214
Pamplona,Negros Oriental,Region VII (Central Visayas),9.428425171437393,123.04601406492527
San Jose,Negros Oriental,Region VII (Central Visayas),9.404260701376195,123.21269347309894
Santa Catalina,Negros Oriental,Region VII (Central Visayas),9.2966532044743,122.94726501300008
Siaton,Negros Oriental,Region VII (Central Visayas),9.146598443591754,123.03880090236048
Sibulan,Negros Oriental,Region VII (Central Visayas),9.35117882324373,123.16353616656477
City of Tanjay,Negros Oriental,Region VII (Central Visayas),9.50470670245436,123.04763641070014
Tayasan,Negros Oriental,Region VII (Central Visayas),9.944461571903036,123.07456126808285
Valencia (Luzurriaga),Negros Oriental,Region VII (Central Visayas),9.291221034013082,123.16083241204109
Vallehermoso,Negros Oriental,Region VII (Central Visayas),10.34336897693568,123.29273438141371
Zamboanguita,Negros Oriental,Region VII (Central Visayas),9.162414973590638,123.1624693156188
Enrique Villanueva,Siquijor,Region VII (Central Visayas),9.261213414708408,123.63566541922177
Larena,Siquijor,Region VII (Central Visayas),9.24025348628568,123.60579404741304
Lazi,Siquijor,Region VII (Central Visayas),9.140028722047544,123.60801374585132
Maria,Siquijor,Region VII (Central Visayas),9.177954381546217,123.6558877928569
San Juan,Siquijor,Region VII (Central Visayas),9.15275145836485,123.52000956105327
Siquijor (Capital),Siquijor,Region VII (Central Visayas),9.192730366645641,123.53740222021398
Arteche,Eastern Samar,Region VIII (Eastern Visayas),12.247257682034665,125.31820215898446
Balangiga,Eastern Samar,Region VIII (Eastern Visayas),11.197472059526795,125.36411274067719
Balangkayan,Eastern Samar,Region VIII (Eastern Visayas),11.404246349057077,125.39571257723709
City of Borongan (Capital),Eastern Samar,Region VIII (Eastern Visayas),11.5879568032919,125.33519489055143
Can-avid,Eastern Samar,Region VIII (Eastern Visayas),11.968383035152325,125.32123879007712
Dolores,Eastern Samar,Region VIII (Eastern Visayas),12.065218752618996,125.33284121562953
General Macarthur,Eastern Samar,Region VIII (Eastern Visayas),11.27392828241519,125.47592517242917
Giporlos,Eastern Samar,Region VIII (Eastern Visayas),11.163241398401052,125.45070027313491
Guiuan,Eastern Samar,Region VIII (Eastern Visayas),10.853487393479258,125.73661394333439
Hernani,Eastern Samar,Region VIII (Eastern Visayas),11.32267107037583,125.58907119825926
Jipapad,Eastern Samar,Region VIII (Eastern Visayas),12.277437338553677,125.21283957711417
Lawaan,Eastern Samar,Region VIII (Eastern Visayas),11.1972331742332,125.28570165190152
Llorente,Eastern Samar,Region VIII (Eastern Visayas),11.351892501086978,125.4489373754078
Maslog,Eastern Samar,Region VIII (Eastern Visayas),12.124229395684983,125.19628915433479
Maydolong,Eastern Samar,Region VIII (Eastern Visayas),11.464467285567437,125.36302429370134
Mercedes,Eastern Samar,Region VIII (Eastern Visayas),11.089729171181805,125.7040923260533
Oras,Eastern Samar,Region VIII (Eastern Visayas),12.163403888931889,125.38632743634697
Quinapondan,Eastern Samar,Region VIII (Eastern Visayas),11.178284431076355,125.50663616361186
Salcedo,Eastern Samar,Region VIII (Eastern Visayas),11.158492013848134,125.62834924823593
San Julian,Eastern Samar,Region VIII (Eastern Visayas),11.732446445058455,125.37577461998964
San Policarpo,Eastern Samar,Region VIII (Eastern Visayas),12.218463206199946,125.45290543377844
Sulat,Eastern Samar,Region VIII (Eastern Visayas),11.79630571643557,125.3777911898204
Taft,Eastern Samar,Region VIII (Eastern Visayas),11.872302058375348,125.3434704278141
Abuyog,Leyte,Region VIII (Eastern Visayas),10.643690603024961,125.05029766412893
Alangalang,Leyte,Region VIII (Eastern Visayas),11.219894132141544,124.86305681219005
Albuera,Leyte,Region VIII (Eastern Visayas),10.923625545061963,124.71411029406167
Babatngon,Leyte,Region VIII (Eastern Visayas),11.386035352962551,124.89982135854977
Barugo,Leyte,Region VIII (Eastern Visayas),11.306143683978812,124.76956738522254
Bato,Leyte,Region VIII (Eastern Visayas),10.335176984653636,124.84930436841306
City of Baybay,Leyte,Region VIII (Eastern Visayas),10.67543123427349,124.83505076851041
Burauen,Leyte,Region VIII (Eastern Visayas),10.934672889881714,124.8331349068289
Calubian,Leyte,Region VIII (Eastern Visayas),11.478294979357921,124.37215524106841
Capoocan,Leyte,Region VIII (Eastern Visayas),11.288395491932555,124.58724189200566
Carigara,Leyte,Region VIII (Eastern Visayas),11.25352607904554,124.6994623402158
Dagami,Leyte,Region VIII (Eastern Visayas),11.069466996674105,124.8763803418333
Dulag,Leyte,Region VIII (Eastern Visayas),10.965371801442853,125.00365021937967
Hilongos,Leyte,Region VIII (Eastern Visayas),10.415053115153736,124.82042569724386
Hindang,Leyte,Region VIII (Eastern Visayas),10.456941632169691,124.76243553714639
Inopacan,Leyte,Region VIII (Eastern Visayas),10.514916552360464,124.81503551781881
Isabel,Leyte,Region VIII (Eastern Visayas),10.922450569206482,124.45654608700812
Jaro,Leyte,Region VIII (Eastern Visayas),11.159685021212923,124.76841053213766
Javier (Bugho),Leyte,Region VIII (Eastern Visayas),10.747940274130753,124.91815752891627
Julita,Leyte,Region VIII (Eastern Visayas),10.970590481877302,124.95816543902151
Kananga,Leyte,Region VIII (Eastern Visayas),11.182160959018054,124.60221756514107
La Paz,Leyte,Region VIII (Eastern Visayas),10.885259990991937,124.91651304105953
Leyte,Leyte,Region VIII (Eastern Visayas),11.340865299216226,124.4988482243243
Macarthur,Leyte,Region VIII (Eastern Visayas),10.825424192971928,124.93553221521053
Mahaplag,Leyte,Region VIII (Eastern Visayas),10.58233071366792,124.96363166959195
Matag-ob,Leyte,Region VIII (Eastern Visayas),11.13638946323877,124.46652289186117
Matalom,Leyte,Region VIII (Eastern Visayas),10.260352115183748,124.82670835427233
Mayorga,Leyte,Region VIII (Eastern Visayas),10.882494796454772,124.98554556496593
Merida,Leyte,Region VIII (Eastern Visayas),10.957235657225523,124.50848641040527
Ormoc City,Leyte,Region VIII (Eastern Visayas),11.054206853422006,124.65387979428506
Palo,Leyte,Region VIII (Eastern Visayas),11.158779515254672,124.97181614621404
Palompon,Leyte,Region VIII (Eastern Visayas),11.028828592690273,124.42940621522962
Pastrana,Leyte,Region VIII (Eastern Visayas),11.124082351798398,124.88821496191622
San Isidro,Leyte,Region VIII (Eastern Visayas),11.433108661684326,124.35209840103583
San Miguel,Leyte,Region VIII (Eastern Visayas),11.321428485325118,124.84395054007858
Santa Fe,Leyte,Region VIII (Eastern Visayas),11.183061157051332,124.92685203289071
Tabango,Leyte,Region VIII (Eastern Visayas),11.319628578403979,124.41480704463031
Tabontabon,Leyte,Region VIII (Eastern Visayas),11.037529395118286,124.95364430715865
Tacloban City (Capital),Leyte,Region VIII (Eastern Visayas),11.271342737489952,124.95536430245537
Tanauan,Leyte,Region VIII (Eastern Visayas),11.084010597779391,124.9906430809068
Tolosa,Leyte,Region VIII (Eastern Visayas),11.035033429951882,125.02393976934691
Tunga,Leyte,Region VIII (Eastern Visayas),11.254365475918489,124.75925997830856
Villaba,Leyte,Region VIII (Eastern Visayas),11.213530952838017,124.43938358429652
Allen,Northern Samar,Region VIII (Eastern Visayas),12.512386958676553,124.30063009368202
Biri,Northern Samar,Region VIII (Eastern Visayas),12.658538233640883,124.39077293081678
Bobon,Northern Samar,Region VIII (Eastern Visayas),12.438617681700196,124.5296369057631
Capul,Northern Samar,Region VIII (Eastern Visayas),12.428125337949345,124.16252883634857
Catarman (Capital),Northern Samar,Region VIII (Eastern Visayas),12.423769463973459,124.6247428322401
Catubig,Northern Samar,Region VIII (Eastern Visayas),12.391079840843696,125.09288527711082
Gamay,Northern Samar,Region VIII (Eastern Visayas),12.387499465961334,125.26054785627821
Laoang,Northern Samar,Region VIII (Eastern Visayas),12.539008852172074,125.02618458235318
Lapinig,Northern Samar,Region VIII (Eastern Visayas),12.312023277328642,125.28573194167753
Las Navas,Northern Samar,Region VIII (Eastern Visayas),12.300548772536166,125.02326149131054
Lavezares,Northern Samar,Region VIII (Eastern Visayas),12.534580358647725,124.3599373688676
Mapanas,Northern Samar,Region VIII (Eastern Visayas),12.439625500887763,125.20920471267463
Mondragon,Northern Samar,Region VIII (Eastern Visayas),12.412306639359402,124.77227421284125
Palapag,Northern Samar,Region VIII (Eastern Visayas),12.514348686011118,125.144233003784
Pambujan,Northern Samar,Region VIII (Eastern Visayas),12.458688685658245,124.9372152920481
Rosario,Northern Samar,Region VIII (Eastern Visayas),12.509300813376088,124.43101974016172
San Antonio,Northern Samar,Region VIII (Eastern Visayas),12.410100586038501,124.26296425152388
San Isidro,Northern Samar,Region VIII (Eastern Visayas),12.34970454600285,124.39521069463977
San Jose,Northern Samar,Region VIII (Eastern Visayas),12.493282758264698,124.48555966064619
San Roque,Northern Samar,Region VIII (Eastern Visayas),12.463031847162291,124.8707017272824
San Vicente,Northern Samar,Region VIII (Eastern Visayas),12.339619723523532,124.06085220812942
Silvino Lobos,Northern Samar,Region VIII (Eastern Visayas),12.281124130906136,124.8603439798403
Victoria,Northern Samar,Region VIII (Eastern Visayas),12.431300665366802,124.39961672693416
Lope De Vega,Northern Samar,Region VIII (Eastern Visayas),12.313836394530071,124.64395201963067
Almagro,Samar (Western Samar),Region VIII (Eastern Visayas),11.927983849271733,124.31141199041932
Basey,Samar (Western Samar),Region VIII (Eastern Visayas),11.390287191621015,125.15461466116028
Calbayog City,Samar (Western Samar),Region VIII (Eastern Visayas),12.190944965396453,124.58644760384645
Calbiga,Samar (Western Samar),Region VIII (Eastern Visayas),11.605185729372504,125.08104152230473
City of Catbalogan (Capital),Samar (Western Samar),Region VIII (Eastern Visayas),11.83826412553433,124.88694269104022
Daram,Samar (Western Samar),Region VIII (Eastern Visayas),11.629717808048076,124.7796858493773
Gandara,Samar (Western Samar),Region VIII (Eastern Visayas),12.069918060283994,124.81979960395857
Hinabangan,Samar (Western Samar),Region VIII (Eastern Visayas),11.720141376511195,125.1807680824161
Jiabong,Samar (Western Samar),Region VIII (Eastern Visayas),11.851070559734893,124.97296588633215
Marabut,Samar (Western Samar),Region VIII (Eastern Visayas),11.206380435200849,125.21700266755532
Matuguinao,Samar (Western Samar),Region VIII (Eastern Visayas),12.193630082555352,125.01156257758349
Motiong,Samar (Western Samar),Region VIII (Eastern Visayas),11.899151268738068,125.01173855343325
Pinabacdao,Samar (Western Samar),Region VIII (Eastern Visayas),11.544803491938007,125.0492393979069
San Jose de Buan,Samar (Western Samar),Region VIII (Eastern Visayas),12.069958210471725,125.05697726335778
San Sebastian,Samar (Western Samar),Region VIII (Eastern Visayas),11.696932368033726,125.02813906904527
Santa Margarita,Samar (Western Samar),Region VIII (Eastern Visayas),12.0575164610359,124.7124688078598
Santa Rita,Samar (Western Samar),Region VIII (Eastern Visayas),11.4336237408501,125.00423732064189
Santo Niño,Samar (Western Samar),Region VIII (Eastern Visayas),11.926095925048163,124.43481470557629
Talalora,Samar (Western Samar),Region VIII (Eastern Visayas),11.508955183533377,124.84783237352467
Tarangnan,Samar (Western Samar),Region VIII (Eastern Visayas),11.908711362280632,124.78573782489292
Villareal,Samar (Western Samar),Region VIII (Eastern Visayas),11.538913147018597,124.94347589184986
Paranas (Wright),Samar (Western Samar),Region VIII (Eastern Visayas),11.874206826706686,125.12696864890503
Zumarraga,Samar (Western Samar),Region VIII (Eastern Visayas),11.660584484754132,124.85673329130682
Tagapul-an,Samar (Western Samar),Region VIII (Eastern Visayas),12.062090393968072,124.19009816021003
San Jorge,Samar (Western Samar),Region VIII (Eastern Visayas),11.982853117038253,124.90273452170271
Pagsanghan,Samar (Western Samar),Region VIII (Eastern Visayas),11.964064798923618,124.75390300680826
Anahawan,Southern Leyte,Region VIII (Eastern Visayas),10.289406626285391,125.23313622455134
Bontoc,Southern Leyte,Region VIII (Eastern Visayas),10.382268721203891,124.91953510040445
Hinunangan,Southern Leyte,Region VIII (Eastern Visayas),10.384654736360407,125.15747816280087
Hinundayan,Southern Leyte,Region VIII (Eastern Visayas),10.345153922167972,125.23883503528667
Libagon,Southern Leyte,Region VIII (Eastern Visayas),10.32903364379889,125.06838003236791
Liloan,Southern Leyte,Region VIII (Eastern Visayas),10.133082364716731,125.16173347186094
City of Maasin (Capital),Southern Leyte,Region VIII (Eastern Visayas),10.183465477257151,124.86174242540439
Macrohon,Southern Leyte,Region VIII (Eastern Visayas),10.091021400994997,124.9507972632267
Malitbog,Southern Leyte,Region VIII (Eastern Visayas),10.166061655267514,124.96857386306229
Padre Burgos,Southern Leyte,Region VIII (Eastern Visayas),10.068167384546046,125.00745467357115
Pintuyan,Southern Leyte,Region VIII (Eastern Visayas),9.975065204063165,125.24130249056988
Saint Bernard,Southern Leyte,Region VIII (Eastern Visayas),10.317268558550207,125.11671646348385
San Francisco,Southern Leyte,Region VIII (Eastern Visayas),10.06883004755567,125.16916090895205
San Juan (Cabalian),Southern Leyte,Region VIII (Eastern Visayas),10.27233423805606,125.19058970247154
San Ricardo,Southern Leyte,Region VIII (Eastern Visayas),9.989793327644195,125.25924483464628
Silago,Southern Leyte,Region VIII (Eastern Visayas),10.51399060568402,125.12818871037597
Sogod,Southern Leyte,Region VIII (Eastern Visayas),10.44850170768254,124.99547427172051
Tomas Oppus,Southern Leyte,Region VIII (Eastern Visayas),10.274861856885646,124.95263689654975
Limasawa,Southern Leyte,Region VIII (Eastern Visayas),9.930555488877282,125.07152148940285
Almeria,Biliran,Region VIII (Eastern Visayas),11.635068724547029,124.40404927288628
Biliran,Biliran,Region VIII (Eastern Visayas),11.504569893804874,124.48293786717383
Cabucgayan,Biliran,Region VIII (Eastern Visayas),11.50472192568619,124.56151370572131
Caibiran,Biliran,Region VIII (Eastern Visayas),11.56194447147012,124.55148232002061
Culaba,Biliran,Region VIII (Eastern Visayas),11.63642503483403,124.50926304735508
Kawayan,Biliran,Region VIII (Eastern Visayas),11.6758996033073,124.42464424664388
Maripipi,Biliran,Region VIII (Eastern Visayas),11.7889992499387,124.32325685817416
Naval (Capital),Biliran,Region VIII (Eastern Visayas),11.569799141487515,124.43657117900152
Dapitan City,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.5926382892078,123.44306380144376
Dipolog City (Capital),Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.504840791544083,123.34756312423688
Katipunan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.39921649868995,123.27500303026382
La Libertad,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.459882253898844,123.52693018331657
Labason,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.035799751721845,122.53240842359733
Liloy,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8.083058440565056,122.67566453321315
